time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
9.093,40120.48,0,0.0,0,1008,4.372971310090848,1
9.099,40144.74,0,0.0,0,1007,4.375777799528055,1
9.107,40168.47,0,0.0,0,1007,4.3785842889652615,1
9.118,40216.11,0,0.0,0,1011,4.3785842889652615,1
9.126,40264.62,0,0.0,0,1009,4.367358331216435,1
9.134,40335.46,0,0.0,0,1008,4.372971310090848,2
9.138,40380.99,0,0.0,0,1012,4.375777799528055,1
9.142,40418.26,0,0.0,0,1008,4.364551841779227,2
9.153,40442.16,0,0.0,0,1007,4.375777799528055,1
9.16,40486.11,0,0.0,0,1010,4.3785842889652615,1
9.168,40536.38,0,0.0,0,1007,4.370164820653641,2
9.175,40581.56,0,0.0,0,1006,4.3785842889652615,2
9.183,40641.15,0,0.0,0,1008,4.381390778402468,0
9.187,40675.6,0,0.0,0,1007,4.375777799528055,2
9.195,40714.45,0,0.0,0,1007,4.3785842889652615,2
9.203,40738.35,0,0.0,0,1010,4.3785842889652615,2
9.214,40793.73,0,0.0,0,1009,4.370164820653641,1
9.225,40842.77,0,0.0,0,1007,4.372971310090848,1
9.232,40922.57,0,0.0,0,1008,4.3785842889652615,1
9.236,40974.08,0,0.0,0,1007,4.375777799528055,1
9.244,41011.34,0,0.0,0,1010,4.3785842889652615,1
9.251,41036.13,0,0.0,0,1007,4.370164820653641,2
9.259,41082.01,0,0.0,0,1010,4.3785842889652615,1
9.267,41124.9,0,0.0,0,1008,4.370164820653641,1
9.277,41175.35,0,0.0,0,1010,4.375777799528055,1
9.281,41238.8,0,0.0,0,1008,4.370164820653641,1
9.285,41283.1,0,0.0,0,1008,4.375777799528055,2
9.292,41308.76,0,0.0,0,1006,4.375777799528055,1
9.302,41333.02,0,0.0,0,1009,4.381390778402468,1
9.309,41388.57,0,0.0,0,1004,4.372971310090848,2
9.319,41436.38,0,0.0,0,1011,4.387003757276882,1
9.326,41491.75,0,0.0,0,1006,4.367358331216435,2
9.33,41540.27,0,0.0,0,1008,4.381390778402468,1
9.339,41580.87,0,0.0,0,1007,4.375777799528055,1
9.348,41606.36,0,0.0,0,1006,4.3785842889652615,2
9.357,41672.28,0,0.0,0,1011,4.381390778402468,2
9.364,41720.27,0,0.0,0,1009,4.367358331216435,1
9.371,41782.14,0,0.0,0,1008,4.372971310090848,2
9.375,41829.96,0,0.0,0,1011,4.375777799528055,1
9.38,41851.75,0,0.0,0,1006,4.367358331216435,2
9.387,41878.47,0,0.0,0,1009,4.381390778402468,1
9.399,41904.31,0,0.0,0,1007,4.372971310090848,1
9.406,41964.08,0,0.0,0,1005,4.3785842889652615,2
9.416,42021.03,0,0.0,0,1009,4.384197267839675,1
9.425,42081.5,0,0.0,0,1008,4.372971310090848,1
9.432,42135.46,0,0.0,0,1008,4.375777799528055,1
