time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current,e_speed,e_angle,setSpeed,setAngle
2.699,12.65,90.0,0.0,0,25,0.29096661467348534,2,531.7511664578341,-60.83174653201316,1999.9999999999998,90.0
2.703,13.35,90.0,0.0,0,26,0.2893225319713992,2,663.3448319279134,-29.545145012699262,1999.9999999999998,90.0
2.709,14.06,90.0,0.0,0,26,0.2857141510093635,2,720.8896311276532,1.2925478669296389,1999.9999999999998,90.0
2.716,14.76,90.0,0.0,0,27,0.28410443384024914,2,677.3503472469412,38.65178502399678,1999.9999999999998,90.0
2.723,15.99,90.0,0.0,0,28,0.28166448099925356,2,536.504785520513,52.81906375485849,1999.9999999999998,90.0
2.727,17.05,90.0,0.0,0,28,0.2800547638301392,2,319.26244302598917,59.7668695249646,1999.9999999999998,90.0
2.732,18.28,90.0,0.0,0,29,0.2766236734135211,2,183.24265341816798,56.65388608007273,1999.9999999999998,90.0
2.737,18.98,90.0,0.0,0,29,0.27298092691851367,2,91.70304821793448,52.08668515887361,1999.9999999999998,90.0
2.745,19.68,90.0,0.0,0,29,0.26954983650189557,2,-54.21617311064067,41.407016772791046,1999.9999999999998,90.0
2.752,21.09,90.0,0.0,0,29,0.2671442491938718,2,-122.79869761848471,30.878780933853015,1999.9999999999998,90.0
2.761,22.14,90.0,0.0,0,30,0.26473866188584805,2,-143.4465423567891,20.432151102008227,1999.9999999999998,90.0
2.768,23.73,90.0,0.0,0,30,0.25989312173682866,2,-108.86098278233673,14.336724234514746,1999.9999999999998,90.0
2.774,25.13,90.0,0.0,0,31,0.2570806109137024,2,-52.9050729249323,13.76289305621465,1999.9999999999998,90.0
2.781,26.54,90.0,0.0,0,31,0.2516164911711912,1,-0.2646690870823128,16.21412595739987,1999.9999999999998,90.0
2.785,27.77,90.0,0.0,0,31,0.2476011866940531,1,39.59541512567819,20.10572936497111,1999.9999999999998,90.0
2.79,29.0,90.0,0.0,0,31,0.2427556465450338,1,57.82098568573526,23.212445938051648,1999.9999999999998,90.0
2.797,29.88,90.0,0.0,0,31,0.23852868598950627,1,70.62142148833243,26.523519169150948,1999.9999999999998,90.0
2.801,30.76,90.0,0.0,0,31,0.23430172543397873,1,77.78734844570873,30.739266762623867,1999.9999999999998,90.0
2.807,31.99,90.0,0.0,0,31,0.23127755853246312,1,73.92422475165777,32.595896554810324,1999.9999999999998,90.0
2.814,32.69,90.0,0.0,0,31,0.2282533916309475,1,65.29716063098267,35.36878876055151,1999.9999999999998,90.0
2.818,34.1,90.0,0.0,0,31,0.22402643107542,1,50.330282106239146,36.86870149611953,1999.9999999999998,90.0
2.823,35.33,90.0,0.0,0,31,0.22162084376739621,1,42.2384735847824,37.39388043906856,1999.9999999999998,90.0
2.83,36.03,90.0,0.0,0,31,0.21677530361837688,1,34.49879610621015,38.04870367839413,1999.9999999999998,90.0
2.834,37.08,90.0,0.0,0,31,0.2125483430628494,1,24.64733039902684,38.66650673761531,1999.9999999999998,90.0
2.839,38.49,90.0,0.0,0,31,0.2101427557548256,1,21.919062884105585,38.81955005415137,1999.9999999999998,90.0
2.846,39.02,90.0,0.0,0,31,0.20653437479278994,0,20.960552878452276,39.48725063131152,1999.9999999999998,90.0
2.85,40.07,90.0,0.0,0,31,0.20168883464377058,0,19.419950407532795,40.15684634811202,1999.9999999999998,90.0
2.855,41.3,90.0,0.0,0,30,0.19986746139626685,0,19.479849831912905,40.63719941669425,1999.9999999999998,90.0
2.859,42.01,90.0,0.0,0,30,0.19625908043423118,0,21.086082241824208,41.227337431310495,1999.9999999999998,90.0
2.862,42.71,90.0,0.0,0,29,0.19123624973979428,0,23.144718179679018,42.00697155959912,1999.9999999999998,90.0
2.866,43.59,90.0,0.0,0,29,0.18879629689879873,0,24.51010756338262,42.68109905851191,1999.9999999999998,90.0
2.871,44.12,90.0,0.0,0,29,0.1855948394518655,1,26.125762799211902,43.40431786481718,1999.9999999999998,90.0
2.878,44.82,90.0,0.0,0,28,0.18257067255034987,1,27.828020027000292,44.514457915049434,1999.9999999999998,90.0
2.883,45.7,90.0,0.0,0,27,0.18074929930284617,1,28.056740411427146,45.758309399626036,1999.9999999999998,90.0
2.887,46.75,90.0,0.0,0,25,0.177547841855913,1,27.16284227547477,46.55181125310721,1999.9999999999998,90.0
2.891,47.46,90.0,0.0,0,25,0.17372780481548794,1,27.030113719456022,47.23122281043736,1999.9999999999998,90.0
2.899,47.98,90.0,0.0,0,24,0.16852768357563344,1,26.913673166095172,48.273516879346474,1999.9999999999998,90.0
2.904,48.86,90.0,0.0,0,23,0.16608773073463792,1,25.011175362247464,49.127028343354375,1999.9999999999998,90.0
2.908,49.57,90.0,0.0,0,22,0.16350485288119654,1,23.58762836013396,49.81459399603483,1999.9999999999998,90.0
2.913,50.27,90.0,0.0,0,21,0.15968481584077152,1,22.61906269785203,50.31693396705709,1999.9999999999998,90.0
2.916,50.62,90.0,0.0,0,20,0.15644899286086653,1,22.10231461799513,50.88748792119776,1999.9999999999998,90.0
2.92,51.15,90.0,0.0,0,20,0.15324753541393332,1,21.129692956287734,51.35847276853777,1999.9999999999998,90.0
2.925,51.67,90.0,0.0,0,19,0.15124887162101203,1,20.514023957393952,51.724170527757686,1999.9999999999998,90.0
2.932,52.03,90.0,0.0,0,19,0.1494274983735083,1,20.00528537458632,52.34426781029877,1999.9999999999998,90.0
2.938,52.55,90.0,0.0,0,18,0.14684462052006694,1,18.416987679222135,53.01449148850607,1999.9999999999998,90.0
2.945,53.26,90.0,0.0,0,17,0.14560746133308328,1,16.342261871071944,53.583640857650906,1999.9999999999998,90.0
2.95,53.96,90.0,0.0,0,16,0.1430245834796419,1,15.194740204691385,54.06422583898032,1999.9999999999998,90.0
2.957,54.49,90.0,0.0,0,15,0.13978876049973696,0,14.927907405398017,54.54113275939188,1999.9999999999998,90.0
2.961,54.84,90.0,0.0,0,14,0.1365873030528037,1,14.807160337970279,55.122197108903066,1999.9999999999998,90.0
2.968,55.37,90.0,0.0,0,13,0.13397005966639058,1,14.257389376586445,55.38236097969935,1999.9999999999998,90.0
2.973,55.72,90.0,0.0,0,12,0.1319713958734693,1,14.306760899100862,56.00776733017886,1999.9999999999998,90.0
2.977,56.07,90.0,0.0,0,12,0.12935415248705617,1,13.48114811814791,56.37109816411615,1999.9999999999998,90.0
2.981,56.42,90.0,0.0,0,10,0.12735548869413488,1,12.842401640445969,56.63809321147047,1999.9999999999998,90.0
2.991,56.6,90.0,0.0,0,10,0.12615269504012297,1,12.24475404854373,57.03334544540886,1999.9999999999998,90.0
2.999,56.95,90.0,0.0,0,9,0.12335816110829223,0,10.652789035500298,57.39263628702591,1999.9999999999998,90.0
3.006,57.3,90.0,0.0,0,8,0.12273958151480038,1,9.237352894811371,57.671285081328556,1999.9999999999998,90.0
3.01,57.48,90.0,0.0,0,8,0.12074091772187912,1,8.348473223153563,57.90550452803763,1999.9999999999998,90.0
3.014,57.65,90.0,0.0,0,5,0.11874225392895782,1,7.727226939344812,58.01310965244671,1999.9999999999998,90.0
3.019,57.83,90.0,0.0,0,5,0.11812367433546597,0,7.324742116072072,58.111825247198794,1999.9999999999998,90.0
3.026,57.83,90.0,0.0,0,5,0.11515184985821766,1,7.024928375291563,58.284936819041015,1999.9999999999998,90.0
3.031,58.0,90.0,0.0,0,5,0.11453327026472584,0,6.306591743668326,58.359722465312906,1999.9999999999998,90.0
3.035,58.0,90.0,0.0,0,5,0.11453327026472584,0,5.956567198552402,58.4368047431852,1999.9999999999998,90.0
3.043,58.0,90.0,0.0,0,5,0.11394905620420576,0,5.416378240950281,58.48202730378057,1999.9999999999998,90.0
3.048,58.0,90.0,0.0,0,4,0.11394905620420576,0,4.551748031037072,58.50406118754698,1999.9999999999998,90.0
3.055,58.0,90.0,0.0,0,3,0.11394905620420576,0,3.870728602063842,58.485497958608015,1999.9999999999998,90.0
